,label,tweets
41099,4,off to work
41100,4,this is for mah ladies on the stream watch amp enjoy
41101,4,that song makes me so happy i could just burst
41102,4,thanx
41103,4,we just rent ours for rs 500 a month
41104,4,kim kardashian just told me she likes my voice hello ego its going to be a good day im in love
41105,4,so great meeting you last night thanks for the pic hope you enjoyed the show
41106,4,one 4 men over heard quotits not fair why is nt there a more mag for menquot not that he needs 1 jus reads mine lol
41107,4,good morning i hope you have a fun and safe day today
41108,4,just tell them i said you could have my 10 in bed for today
41109,4,awesome you seem to be very busy these days ca nt be a bad thing
41110,4,sara just reminded me that 10 years ago today we embarked on our first trip to europe
41111,4,another one by  i horde them for profile updates
41112,4,love this
41113,4,ah thanks
41114,4,things i learn last nite gay guys got some serious game i wanna be a gay dude in nyc i ca nt wait till hawai
41115,4,that true that true muah
41116,4,it will be very interesting if srilanka is eliminated after losing only 1 match t20
41117,4,thanks  guess my lazy nature was in control via
41118,4,i now first need to finish my thesis thanks for your reply  will get back to you in two weks
41119,4,hey thanks for replying
41120,4,my birthday soon x
41121,4,sunrise vow 2 broken
41122,4,woke up to the sound of thunder i killed it with a donut sink into me
41123,4,well you should be excited d all you re gonna see is trees but whatever
41124,4,going to quickly tidy my rom then off to town
41125,4,im going to sink two hours into quottraining updatesquot with her i think
41126,4,gud mornin eryone just another day closer to payday
41127,4,they re imprinted in my mind already
41128,4,yeah it awesome
41129,4,ima pamper myself today and guys i know i havnt made a vid in a while but vson i shal and omfg  the weather last night was freaky
41130,4,im  caries she feeling abit better 2day i aint wearing that sling it doesnt go with any my clothes haha x
41131,4,thanks lyn it should be a good incentive for me to market my work
41132,4,yes coffee was actually saved for me
41133,4,one year at 10 months time flys
41134,4,oh got cha so what for breakfast this morning il have live through someone else  too lazy to cook this morn
41135,4,leon  leon your on the list as mr twitter 209 we fans on offish forums are voting for you just to let you know jess x
41136,4,i am in bed loser p haha and i will be
41137,4,laundry day but i am not feeling it so il be naked today my door is lockeddo nt bother
41138,4,ah then we are talking
41139,4,i could really eat a cheeseburger right now  my tummy is calling for it
41140,4,haha nothing much what abt you
41141,4,watching home and away
41142,4,ak47 thats okay my uncle is like 50 and his fiance is like 20 thats more of an age difference than me and jared
41143,4,installed windows 7 on laptop so far its a lot better than vista think xp will finally have a successor
41144,4,it great
41145,4,thank you
41146,4,thanksnow can we come visit cheers d
41147,4,good morning enjoying a delish mcafe iced coffee vanilla yum
41148,4,although i have no money and no job i am happy happy happy and loving life right now yaya
41149,4,im on a bus on a field trip yes i brought my phone
41150,4,cafã© clope
41151,4,im sorry for your knee i have a gift for you bye
41152,4,hahahaha the spoon im eating my nutela with got stuck to the magnets on my mac and i could nt get it off chocolate mac is chocolate
41153,4,quotturbo c idequot is a compiler for those people who have a fetish for blue screens after falling in love with bsods
41154,4,followed la
41155,4,i am lucky as i have a lovelyswet and caring mom
41156,4,do nt you have to say it before the other person for them to be copying you  see ya later
41157,4,heheh me too
41158,4,i have to hol my ordner
41159,4,morning tweps 7am first shot to get those bep tickets outside lands fest baby baby txt the word we give you at 7am to quot297quot
41160,4,ciao for now xoxo
41161,4,bosman oh que oui on en redemande
41162,4,at least you tried
41163,4,fb fair enough im sure there a more appropriate section for it
41164,4,quotso this is love so this is what makes life divinequot gotta love cinderela is your adult life too
41165,4,happy tuesday
41166,4,hey there rene
41167,4,im always proud of healthy snacking thanks for sharing
41168,4,hey hope you amp nadine had a good b day tour was the best yet you amp the girls were amazing hope you enjoyed it to xx
41169,4,good luck on that one my experience is that you re darn lucky to even have on that takes control of the kitchen
41170,4,my sister lives in oman and weve been loads it so beautiful nice piece on the railway
41171,4,knitting not so terribly tricky wel to me the other half ca nt seem to get the hang of it poor guy
41172,4,shopping
41173,4,got itwicked mix by jon
41174,4,oh if you ever need an excuse to wear one let me know and we can make one up togther
41175,4,great job on your first video you made the deadline
41176,4,it is really warm here in dublin the sun is out
41177,4,great movie
41178,4,thank you
41179,4,just purchased my first song from itunes staringdown by soul go download it my fellow tweps
41180,4,having union bq today and we are expecting to have another beautiful day in toronto listening to viva la vida coldplay
41181,4,father dayaw i miss my dad happy father day dad
41182,4,had an awful day but at least i there is dancing tomorrow
41183,4,i didnt sleep at all and my head was killing me 1 done 2 to do
41184,4,it a date
41185,4,thanks thomas she a bit of aright
41186,4,love the manics version
41187,4,i miss you to horay for mutual misingnes
41188,4,searching studying twitter api might have a project involving this
41189,4,just straightened my hair so seeing how  baby is going on her date she is nt updating me haha ca nt wait for 2mora nite
41190,4,if there was a way to bring my uni friends and a local spar shop then awesome
41191,4,those who know your name will trust n u 4 u lord have never 4saken those who seek u psm 910 cherie camp
41192,4,great info from forester scot thanks for sharing that with us
41193,4,oh cool i think i saw a clip from it a while ago now i come to think also i am sneezing in a rather large way p
41194,4,how can you live with yourself you horrible man he drink two and a half men ist einfach zu gut
41195,4,so excited
41196,4,thank so you are a tvproducer to
41197,4,fed would it designation be falahklahla
41198,4,well let hope today is better than yesterday
41199,4,just got a new speargun seatec gabiano 90 it is nice
41200,4,not really actually its testing my patience to figure out how to write the same thing in 140 chars
41201,4,you just discovered that they have had it for over a year
41202,4,having an awesome day you should i expect as much out of you awesomeupdater
41203,4,oh the bs ones never last long but always end up having tons around anyway lol loving aveda one atm as well
41204,4,so were now mini celebraties at our local corner shop because of mr moyles even the dhl man is wanting a shout out on wednesday
41205,4,easy 50 mins time to go see the gf
41206,4,the popular flip camcorder now ships with new software including flip channels amp a cool iphone ap nice
41207,4,where are the pictures of the lucky people who won the text to meet competitions i want to see my pic with dragonforce
